0.3647676242494566,0.36569903383793495,0.3667662391045515,0.36798045050817796,0.3693517109658393,0.37088408771945536,0.3725767458007974,0.3744197343164163,0.37639024840802726,0.3784524598434787,0.38095622626564574,0.3836237889714449,0.38604248943010827,0.3878941150507031,0.38869091471886463
0.30028314031107317,0.3035786391588375,0.3068637082140351,0.3100923730858293,0.3132200464286694,0.31619455267358826,0.3189615276315143,0.32145679912512887,0.32360174765776034,0.325302323922227,0.3267634488396901,0.32813341351565967,0.32897970742194127,0.3287720212887087,0.3267672222229129
0.2482684638759774,0.252920611130479,0.25753497879438575,0.2620171645543239,0.26626855006931655,0.27017522127698324,0.27361685648533035,0.2764576842801935,0.2785419724482693,0.2796928541701148,0.2797934421344212,0.27932813324063754,0.2779404030490059,0.27493769744135066,0.2693690288885734
0.21034772744428282,0.21559494567134493,0.22081417881962626,0.22588054322895154,0.23065687737112608,0.23498112800465754,0.23867655157255224,0.24154183964247392,0.24334677262564883,0.2438307965390758,0.24257997890000585,0.2402639815855437,0.23658367789924678,0.23071925506396188,0.22155691865575847
0.1796102201844212,0.18504179626836434,0.1904598149837132,0.19571926539517723,0.20065432666719177,0.20506434365996778,0.20872366813292945,0.21137084605941175,0.21270402920714312,0.21237878339037428,0.20973984899901862,0.20554047176647194,0.1994964124668382,0.1906678393408864,0.1777901259909015
0.15414592307587877,0.15949131623905316,0.16483156784537142,0.17000833029759874,0.1748343080241604,0.17907796061856165,0.1824717182100456,0.18469998925662898,0.1853938175758486,0.1841272413196129,0.18007515241679367,0.17399636353763542,0.1655743975546491,0.1537509834254859,0.13710079402610775
0.13085828152907814,0.13631457794458587,0.1413617502145426,0.14623370007790518,0.15072552973439976,0.1545789639615305,0.1574878319856784,0.15908455829826548,0.15893348540045088,0.15652493446618657,0.15093423209866003,0.14286143272813068,0.13190767318625907,0.11688194199768484,0.09607237971721909
0.11265883262645826,0.11771815138827028,0.12235756835264971,0.12680177467016018,0.1308327105548712,0.13417135817743583,0.1364800382067607,0.13734730083794736,0.1362796052873651,0.13269268564789247,0.1256438381676953,0.11573416824557466,0.10244751783520356,0.08441093772720198,0.05939252147220389
0.09685236350664027,0.1014355622718414,0.1055789258973509,0.10949730020070289,0.11296137928643367,0.11567416065848588,0.11726964790923104,0.11729602010817211,0.11520541472585781,0.11034243310157488,0.10181575660255922,0.0900961957321067,0.07448746400231405,0.05328995572226659,0.02587607253651033
0.0820346209939894,0.08605198402112443,0.08959810821806484,0.09287635101917766,0.09564650269538108,0.09759423706311181,0.09832567181505811,0.0973486433253174,0.09406046575173885,0.08773392789712788,0.07760545875231654,0.06396021350103247,0.04580180387833711,0.0227847480405035,0.005199385716642743
0.06980246147135291,0.07326048441260645,0.07620926511504345,0.07884031509191848,0.08090361938102876,0.08206968349179862,0.08192007644404814,0.07992706692599831,0.07543994419613217,0.06766822137023387,0.056018142335347416,0.04056366505009405,0.02123773236466736,0.005479235706153353,0.0006933221364738656
0.05883414637229139,0.06171567505130734,0.0640428791246712,0.06599389555146581,0.06730866368163148,0.06764286345772087,0.06655445651461131,0.06348204509704501,0.05772935689489952,0.04843675201650516,0.035256796324505846,0.019076768794641177,0.005485703947318554,0.0007795679461125482,8.76396260358263e-05
0.04892179345222013,0.05121654633581692,0.05290662104972133,0.05415475704682503,0.05469011640504004,0.05415354695102833,0.052080248171551366,0.04787634099432469,0.04079801510433402,0.02997313973228938,0.01635768660873623,0.005095706207014351,0.000825232756292135,0.00010018267733011703,1.5334929836573714e-05
0.03928893878743525,0.040947307493363234,0.04194304205298311,0.04242021800519061,0.04209546462491912,0.04059350487277113,0.03742513271836696,0.03196548886215099,0.023535453613335453,0.012469138683403444,0.0038460585473843105,0.0006878152046861943,9.412074680611804e-05,1.5462107526223987e-05,3.031333963817001e-06
0.031075481715366064,0.032136606574315406,0.0324777032760553,0.03222448363236925,0.03108085820941991,0.02865674465557163,0.024457422359673388,0.01800693156580375,0.009765625515174159,0.0030530645038397116,0.0005902750849074804,9.265274921655683e-05,1.656165302690153e-05,4.989063945326636e-06,2.5434381251177903e-06
